Time(s),Input(v),Output(v),Output(m)
89.4999999999992,2.495,5.163,7.376
89.5999999999992,2.476,5.163,7.376
89.6999999999992,2.476,5.162,7.374
89.7999999999992,2.525,5.161,7.373
89.8999999999992,2.525,5.160,7.372
89.9999999999992,2.525,5.160,7.371
90.0999999999992,2.525,5.160,7.371
90.1999999999992,2.476,5.160,7.372
90.2999999999991,2.476,5.160,7.372
90.3999999999991,2.485,5.160,7.372
90.4999999999991,2.485,5.160,7.371
90.5999999999991,2.485,5.159,7.370
90.6999999999991,2.476,5.158,7.368
90.7999999999991,2.525,5.156,7.366
90.8999999999991,2.525,5.155,7.365
90.9999999999991,2.525,5.155,7.364
91.0999999999991,2.525,5.155,7.364
91.1999999999991,2.476,5.155,7.364
91.2999999999991,2.476,5.155,7.364
91.3999999999991,2.495,5.154,7.363
91.4999999999991,2.485,5.154,7.362
91.5999999999991,2.476,5.153,7.361
91.6999999999991,2.476,5.152,7.359
91.7999999999991,2.525,5.150,7.357
91.8999999999991,2.525,5.149,7.355
91.999999999999,2.525,5.148,7.354
92.099999999999,2.535,5.148,7.354
92.199999999999,2.476,5.148,7.354
92.299999999999,2.476,5.148,7.354
92.399999999999,2.485,5.147,7.353
92.499999999999,2.515,5.146,7.352
92.599999999999,2.476,5.146,7.351
92.699999999999,2.476,5.145,7.350
92.799999999999,2.485,5.144,7.348
92.899999999999,2.525,5.142,7.346
92.999999999999,2.525,5.141,7.344
93.099999999999,2.525,5.140,7.343
93.199999999999,2.485,5.140,7.343
93.299999999999,2.476,5.140,7.342
93.399999999999,2.495,5.139,7.341
93.499999999999,2.485,5.138,7.340
93.599999999999,2.495,5.137,7.338
93.699999999999,2.476,5.135,7.336
93.7999999999989,2.515,5.134,7.334
93.8999999999989,2.525,5.132,7.332
93.9999999999989,2.525,5.131,7.331
94.0999999999989,2.525,5.131,7.330
94.1999999999989,2.505,5.131,7.330
94.2999999999989,2.476,5.131,7.330
94.3999999999989,2.525,5.130,7.329
94.4999999999989,2.485,5.130,7.329
94.5999999999989,2.485,5.130,7.329
94.6999999999989,2.485,5.130,7.328
94.7999999999989,2.485,5.129,7.327
94.8999999999989,2.476,5.128,7.326
94.9999999999989,2.485,5.127,7.324
95.0999999999989,2.525,5.125,7.322
95.1999999999989,2.535,5.124,7.320
95.2999999999989,2.525,5.123,7.319
95.3999999999989,2.525,5.123,7.319
95.4999999999988,2.476,5.124,7.319
95.5999999999988,2.476,5.123,7.319
95.6999999999988,2.485,5.123,7.318
95.7999999999988,2.495,5.122,7.317
95.8999999999988,2.485,5.121,7.316
95.9999999999988,2.485,5.120,7.315
96.0999999999988,2.515,5.119,7.313
96.1999999999988,2.535,5.118,7.312
96.2999999999988,2.525,5.118,7.311
96.3999999999988,2.525,5.118,7.311
96.4999999999988,2.476,5.118,7.311
96.5999999999988,2.476,5.118,7.311
96.6999999999988,2.495,5.118,7.311
96.7999999999988,2.495,5.117,7.310
96.8999999999988,2.485,5.116,7.309
96.9999999999988,2.476,5.116,7.308
97.0999999999988,2.525,5.115,7.306
97.1999999999988,2.525,5.114,7.305
97.2999999999987,2.515,5.113,7.305
97.3999999999987,2.525,5.113,7.305
97.4999999999987,2.485,5.114,7.305
97.5999999999987,2.476,5.114,7.305
97.6999999999987,2.485,5.113,7.305
97.7999999999987,2.485,5.113,7.304
97.8999999999987,2.485,5.112,7.303
97.9999999999987,2.476,5.111,7.301
98.0999999999987,2.525,5.110,7.300
98.1999999999987,2.535,5.109,7.298
98.2999999999987,2.525,5.108,7.298
98.3999999999987,2.525,5.108,7.298
98.4999999999987,2.476,5.109,7.298
98.5999999999987,2.495,5.109,7.298
98.6999999999987,2.495,5.109,7.298
98.7999999999987,2.485,5.108,7.298
98.8999999999987,2.485,5.108,7.297
98.9999999999986,2.485,5.107,7.296
99.0999999999986,2.525,5.107,7.295
99.1999999999986,2.525,5.106,7.295
99.2999999999986,2.525,5.106,7.295
99.3999999999986,2.525,5.107,7.295
99.4999999999986,2.485,5.107,7.296
99.5999999999986,2.485,5.108,7.297
99.6999999999986,2.476,5.108,7.297
99.7999999999986,2.485,5.108,7.297
99.8999999999986,2.476,5.108,7.297
99.9999999999986,2.476,5.107,7.296
100.099999999999,2.525,5.106,7.294
100.199999999999,2.525,5.105,7.293
100.299999999999,2.525,5.105,7.293
100.399999999999,2.535,5.105,7.293
100.499999999999,2.476,5.106,7.294
100.599999999999,2.476,5.106,7.294
100.699999999999,2.485,5.106,7.294
100.799999999999,2.485,5.105,7.293
100.899999999999,2.476,5.105,7.293
100.999999999999,2.476,5.104,7.291
101.099999999999,2.525,5.103,7.289
101.199999999999,2.525,5.102,7.288
101.299999999999,2.525,5.101,7.287
101.399999999999,2.525,5.101,7.287
101.499999999999,2.485,5.101,7.287
101.599999999999,2.485,5.101,7.288
101.699999999998,2.476,5.101,7.287
101.799999999998,2.485,5.100,7.286
101.899999999998,2.476,5.100,7.285
101.999999999998,2.476,5.099,7.284
102.099999999998,2.476,5.097,7.281
102.199999999998,2.525,5.095,7.279
102.299999999998,2.525,5.094,7.277
102.399999999998,2.525,5.093,7.275
102.499999999998,2.476,5.092,7.274
102.599999999998,2.476,5.091,7.273
102.699999999998,2.485,5.089,7.271
102.799999999998,2.485,5.088,7.268
102.899999999998,2.485,5.086,7.266
102.999999999998,2.495,5.084,7.263
103.099999999998,2.485,5.082,7.260
103.199999999998,2.525,5.080,7.257
103.299999999998,2.515,5.078,7.254
103.399999999998,2.515,5.076,7.252
103.499999999998,2.525,5.075,7.250
103.599999999998,2.525,5.074,7.248
103.699999999998,2.525,5.073,7.248
103.799999999998,2.525,5.073,7.247
103.899999999998,2.476,5.073,7.248
103.999999999998,2.495,5.073,7.248
104.099999999998,2.485,5.073,7.247
104.199999999998,2.476,5.073,7.247
104.299999999998,2.476,5.072,7.245
104.399999999998,2.485,5.071,7.244
104.499999999998,2.525,5.069,7.242
104.599999999998,2.525,5.068,7.240
104.699999999998,2.525,5.068,7.240
104.799999999998,2.525,5.068,7.239
104.899999999998,2.476,5.068,7.240
104.999999999998,2.485,5.068,7.239
105.099999999998,2.476,5.067,7.239
105.199999999998,2.476,5.066,7.238
105.299999999998,2.495,5.065,7.236
105.399999999998,2.476,5.064,7.234
105.499999999998,2.525,5.062,7.232
105.599999999998,2.525,5.061,7.230
105.699999999998,2.525,5.060,7.229
105.799999999998,2.525,5.060,7.229
105.899999999998,2.476,5.060,7.229
105.999999999998,2.495,5.060,7.228
106.099999999998,2.495,5.059,7.228
106.199999999998,2.495,5.059,7.227
106.299999999998,2.476,5.058,7.226
106.399999999998,2.476,5.057,7.225
106.499999999998,2.535,5.056,7.223
106.599999999998,2.525,5.055,7.222
106.699999999998,2.525,5.055,7.221
106.799999999998,2.525,5.055,7.221
106.899999999998,2.485,5.055,7.222
106.999999999998,2.485,5.056,7.222
107.099999999998,2.485,5.056,7.222
107.199999999998,2.476,5.055,7.222
107.299999999998,2.485,5.055,7.221
107.399999999998,2.476,5.054,7.220
107.499999999998,2.525,5.053,7.218
107.599999999998,2.525,5.052,7.217
107.699999999998,2.525,5.051,7.216
107.799999999998,2.525,5.051,7.216
107.899999999998,2.476,5.052,7.217
107.999999999998,2.495,5.052,7.217
108.099999999998,2.485,5.052,7.217
108.199999999998,2.485,5.051,7.216
108.299999999998,2.476,5.051,7.215
108.399999999998,2.495,5.050,7.214
108.499999999998,2.476,5.049,7.213
108.599999999998,2.525,5.047,7.211
108.699999999998,2.525,5.047,7.209
108.799999999998,2.476,5.046,7.209
108.899999999998,2.476,5.045,7.207
108.999999999998,2.485,5.044,7.205
109.099999999998,2.485,5.042,7.203
109.199999999998,2.485,5.041,7.201
109.299999999998,2.476,5.039,7.198
109.399999999998,2.495,5.036,7.195
109.499999999998,2.535,5.034,7.191
109.599999999998,2.525,5.032,7.189
109.699999999998,2.525,5.031,7.187
109.799999999998,2.485,5.030,7.186
109.899999999998,2.485,5.029,7.184
109.999999999998,2.495,5.028,7.182
110.099999999998,2.485,5.026,7.180
110.199999999998,2.485,5.025,7.178
110.299999999998,2.485,5.023,7.175
110.399999999998,2.505,5.021,7.172
110.499999999998,2.525,5.019,7.170
110.599999999998,2.525,5.017,7.167
110.699999999998,2.525,5.016,7.166
110.799999999998,2.476,5.015,7.165
110.899999999998,2.476,5.014,7.163
110.999999999998,2.485,5.013,7.161
111.099999999998,2.485,5.011,7.159
111.199999999998,2.495,5.009,7.156
111.299999999998,2.485,5.008,7.154
111.399999999998,2.485,5.005,7.151
111.499999999998,2.525,5.003,7.147
111.599999999998,2.525,5.001,7.145
111.699999999998,2.525,5.000,7.143
111.799999999998,2.525,4.999,7.141
111.899999999998,2.476,4.998,7.140
111.999999999998,2.476,4.997,7.139
112.099999999998,2.485,4.996,7.137
112.199999999998,2.476,4.994,7.134
112.299999999998,2.485,4.992,7.132
112.399999999998,2.476,4.990,7.128
112.499999999998,2.535,4.987,7.125
112.599999999998,2.535,4.985,7.122
112.699999999998,2.535,4.984,7.120
112.799999999998,2.525,4.983,7.119
112.899999999998,2.476,4.983,7.118
112.999999999998,2.495,4.982,7.117
113.099999999998,2.505,4.981,7.116
113.199999999998,2.495,4.980,7.115
113.299999999998,2.485,4.980,7.114
113.399999999998,2.495,4.979,7.112
113.499999999998,2.525,4.977,7.111
113.599999999998,2.525,4.977,7.110
113.699999999998,2.525,4.976,7.109
113.799999999998,2.525,4.977,7.109
113.899999999998,2.485,4.977,7.110
113.999999999998,2.476,4.977,7.110
114.099999999998,2.485,4.977,7.110
114.199999999998,2.485,4.977,7.110
114.299999999998,2.485,4.976,7.109
114.399999999998,2.476,4.975,7.108
114.499999999998,2.525,4.974,7.106
114.599999999998,2.535,4.973,7.105
114.699999999998,2.525,4.973,7.105
114.799999999998,2.525,4.973,7.105
114.899999999998,2.525,4.974,7.106
114.999999999998,2.476,4.975,7.107
115.099999999998,2.476,4.975,7.108
115.199999999998,2.495,4.976,7.108
115.299999999998,2.476,4.976,7.108
115.399999999998,2.485,4.975,7.108
115.499999999998,2.495,4.975,7.107
115.599999999998,2.525,4.974,7.106
115.699999999998,2.535,4.974,7.106
115.799999999998,2.525,4.974,7.106
115.899999999998,2.505,4.975,7.107
115.999999999998,2.476,4.976,7.108
116.099999999998,2.495,4.976,7.109
116.199999999998,2.485,4.977,7.109
116.299999999998,2.476,4.977,7.110
116.399999999998,2.485,4.976,7.109
116.499999999998,2.476,4.976,7.108
116.599999999998,2.535,4.975,7.107
116.699999999998,2.535,4.975,7.107
116.799999999998,2.525,4.975,7.107
116.899999999998,2.515,4.975,7.108
116.999999999998,2.476,4.976,7.109
117.099999999998,2.485,4.977,7.110
117.199999999998,2.495,4.977,7.110
117.299999999998,2.476,4.977,7.110
117.399999999998,2.485,4.977,7.110
117.499999999998,2.485,4.976,7.109
117.599999999998,2.525,4.976,7.108
117.699999999998,2.525,4.975,7.107
117.799999999998,2.525,4.975,7.108
117.899999999998,2.505,4.976,7.108
117.999999999998,2.476,4.976,7.109
118.099999999998,2.495,4.976,7.109
118.199999999998,2.476,4.977,7.109
118.299999999998,2.495,4.976,7.109
118.399999999998,2.476,4.976,7.108
118.499999999998,2.495,4.975,7.107
118.599999999998,2.535,4.974,7.106
118.699999999998,2.525,4.974,7.106
118.799999999998,2.525,4.974,7.106
118.899999999998,2.515,4.975,7.107
118.999999999998,2.476,4.975,7.108
119.099999999998,2.485,4.976,7.108
119.199999999998,2.515,4.976,7.108
119.299999999997,2.485,4.976,7.109
119.399999999997,2.495,4.976,7.109
119.499999999997,2.485,4.976,7.109
119.599999999997,2.525,4.976,7.109
119.699999999997,2.535,4.976,7.109
119.799999999997,2.535,4.977,7.110
119.899999999997,2.525,4.978,7.112
119.999999999997,2.476,4.980,7.114
120.099999999997,2.485,4.981,7.116
120.199999999997,2.485,4.982,7.117
120.299999999997,2.485,4.983,7.119
120.399999999997,2.485,4.983,7.119
120.499999999997,2.495,4.984,7.120
120.599999999997,2.525,4.984,7.120
120.699999999997,2.525,4.985,7.121
120.799999999997,2.525,4.986,7.122
120.899999999997,2.515,4.987,7.124
120.999999999997,2.476,4.988,7.126
121.099999999997,2.485,4.990,7.128
121.199999999997,2.485,4.991,7.129
121.299999999997,2.476,4.991,7.130
121.399999999997,2.495,4.991,7.131
121.499999999997,2.485,4.992,7.131
121.599999999997,2.535,4.992,7.131
121.699999999997,2.525,4.992,7.132
121.799999999997,2.525,4.993,7.133
121.899999999997,2.485,4.994,7.135
121.999999999997,2.476,4.995,7.136
122.099999999997,2.485,4.996,7.137
122.199999999997,2.495,4.996,7.138
122.299999999997,2.485,4.997,7.138
122.399999999997,2.485,4.997,7.138
122.499999999997,2.535,4.997,7.138
122.599999999997,2.485,4.997,7.139
122.699999999997,2.505,4.997,7.139
122.799999999997,2.485,4.997,7.139
122.899999999997,2.525,4.997,7.139
122.999999999997,2.535,4.998,7.140
123.099999999997,2.535,4.999,7.141
123.199999999997,2.495,5.000,7.143
123.299999999997,2.476,5.002,7.145
123.399999999997,2.495,5.003,7.147
123.499999999997,2.495,5.003,7.148
123.599999999997,2.485,5.004,7.149
123.699999999997,2.485,5.005,7.150
123.799999999997,2.476,5.005,7.150
123.899999999997,2.535,5.005,7.150
123.999999999997,2.525,5.006,7.151
124.099999999997,2.525,5.006,7.152
124.199999999997,2.476,5.008,7.154
124.299999999997,2.476,5.008,7.155
124.399999999997,2.495,5.009,7.156
124.499999999997,2.485,5.009,7.156
124.599999999997,2.485,5.009,7.156
124.699999999997,2.476,5.009,7.156
124.799999999997,2.525,5.009,7.155
124.899999999997,2.525,5.009,7.155
124.999999999997,2.525,5.009,7.156
125.099999999997,2.525,5.010,7.157
125.199999999997,2.476,5.011,7.158
125.299999999997,2.476,5.011,7.159
125.399999999997,2.515,5.012,7.160
125.499999999997,2.485,5.012,7.160
125.599999999997,2.495,5.013,7.161
125.699999999997,2.485,5.013,7.161
125.799999999997,2.525,5.013,7.161
125.899999999997,2.525,5.013,7.161
125.999999999997,2.535,5.014,7.163
126.099999999997,2.505,5.015,7.164
126.199999999997,2.476,5.016,7.166
126.299999999997,2.485,5.017,7.168
126.399999999997,2.495,5.018,7.169
126.499999999997,2.495,5.019,7.169
126.599999999997,2.476,5.019,7.170
126.699999999997,2.485,5.019,7.170
126.799999999997,2.535,5.019,7.170
126.899999999997,2.535,5.020,7.171
126.999999999997,2.525,5.021,7.172
127.099999999997,2.485,5.022,7.174
127.199999999997,2.476,5.023,7.176
127.299999999997,2.505,5.024,7.177
127.399999999997,2.515,5.025,7.178
127.499999999997,2.476,5.026,7.180
127.599999999997,2.485,5.026,7.180
127.699999999997,2.485,5.027,7.181
127.799999999997,2.525,5.027,7.181
127.899999999997,2.525,5.027,7.182
127.999999999997,2.525,5.028,7.183
128.099999999997,2.495,5.030,7.185
128.199999999997,2.476,5.031,7.187
128.299999999997,2.485,5.032,7.188
128.399999999997,2.485,5.032,7.189
128.499999999997,2.476,5.032,7.189
128.599999999997,2.485,5.032,7.189
128.699999999997,2.525,5.032,7.189
128.799999999997,2.525,5.032,7.189
128.899999999997,2.525,5.033,7.190
128.999999999997,2.525,5.034,7.191
129.099999999997,2.476,5.035,7.193
129.199999999997,2.485,5.036,7.194
129.299999999997,2.485,5.036,7.195
129.399999999997,2.485,5.037,7.195
129.499999999997,2.495,5.037,7.195
129.599999999997,2.476,5.037,7.195
129.699999999997,2.535,5.036,7.195
129.799999999997,2.535,5.037,7.195
129.899999999997,2.525,5.037,7.196
129.999999999997,2.515,5.039,7.198
130.099999999997,2.476,5.040,7.200
130.199999999997,2.476,5.041,7.201
130.299999999997,2.495,5.042,7.202
130.399999999997,2.476,5.042,7.203
130.499999999997,2.495,5.042,7.203
130.599999999997,2.525,5.042,7.203
130.699999999997,2.525,5.043,7.204
130.799999999997,2.525,5.043,7.205
130.899999999997,2.535,5.045,7.206
130.999999999997,2.476,5.046,7.209
131.099999999997,2.485,5.048,7.211
131.199999999997,2.485,5.049,7.212
131.299999999997,2.495,5.049,7.213
131.399999999997,2.476,5.050,7.214
131.499999999997,2.495,5.050,7.215
131.599999999997,2.535,5.051,7.215
131.699999999997,2.525,5.051,7.216
131.799999999997,2.525,5.053,7.218
131.899999999997,2.515,5.054,7.220
131.999999999997,2.476,5.056,7.223
132.099999999997,2.485,5.057,7.225
132.199999999997,2.515,5.058,7.226
132.299999999997,2.495,5.060,7.228
132.399999999997,2.495,5.061,7.230
132.499999999997,2.495,5.062,7.231
132.599999999997,2.525,5.063,7.233
132.699999999997,2.525,5.064,7.235
132.799999999997,2.525,5.066,7.238
132.899999999997,2.485,5.068,7.241
132.999999999997,2.476,5.070,7.243
133.099999999997,2.485,5.072,7.245
133.199999999997,2.485,5.073,7.247
133.299999999997,2.476,5.074,7.249
133.399999999997,2.476,5.075,7.250
133.499999999997,2.505,5.075,7.250
133.599999999997,2.525,5.075,7.250
133.699999999997,2.525,5.076,7.251
133.799999999997,2.525,5.077,7.253
133.899999999997,2.476,5.078,7.255
133.999999999997,2.476,5.079,7.256
134.099999999997,2.485,5.080,7.257
134.199999999997,2.476,5.080,7.258
134.299999999997,2.476,5.080,7.258
134.399999999997,2.476,5.080,7.257
134.499999999997,2.495,5.079,7.256
134.599999999997,2.525,5.078,7.255
134.699999999997,2.525,5.078,7.254
134.799999999997,2.515,5.078,7.254
134.899999999997,2.476,5.078,7.254
134.999999999997,2.485,5.078,7.254
135.099999999997,2.485,5.078,7.254
135.199999999997,2.485,5.077,7.253
135.299999999997,2.485,5.076,7.251
135.399999999997,2.476,5.075,7.250
135.499999999997,2.535,5.074,7.248
135.599999999997,2.535,5.073,7.247
135.699999999997,2.525,5.072,7.246
135.799999999997,2.485,5.072,7.246
135.899999999997,2.476,5.072,7.246
135.999999999997,2.485,5.072,7.245
136.099999999997,2.485,5.071,7.244
136.199999999997,2.476,5.070,7.243
136.299999999997,2.476,5.069,7.241
136.399999999997,2.515,5.067,7.238
136.499999999997,2.535,5.065,7.236
136.599999999997,2.525,5.065,7.235
136.699999999997,2.525,5.064,7.234
136.799999999997,2.476,5.064,7.234
136.899999999997,2.476,5.064,7.234
136.999999999997,2.495,5.063,7.232
137.099999999996,2.485,5.062,7.231
137.199999999996,2.476,5.061,7.229
137.299999999996,2.485,5.059,7.227
137.399999999996,2.485,5.057,7.225
137.499999999996,2.535,5.056,7.222
137.599999999996,2.535,5.054,7.220
137.699999999996,2.525,5.053,7.219
137.799999999996,2.476,5.053,7.219
137.899999999996,2.485,5.052,7.218
137.999999999996,2.476,5.051,7.216
138.099999999996,2.476,5.050,7.214
138.199999999996,2.485,5.048,7.212
138.299999999996,2.485,5.046,7.209
138.399999999996,2.485,5.044,7.206
138.499999999996,2.535,5.042,7.203
138.599999999996,2.525,5.040,7.200
138.699999999996,2.525,5.039,7.198
138.799999999996,2.515,5.038,7.197
138.899999999996,2.476,5.037,7.196
138.999999999996,2.485,5.036,7.195
139.099999999996,2.485,5.035,7.193
139.199999999996,2.485,5.033,7.191
139.299999999996,2.485,5.032,7.188
139.399999999996,2.476,5.030,7.185
139.499999999996,2.476,5.028,7.182
139.599999999996,2.525,5.025,7.179
139.699999999996,2.525,5.023,7.175
139.799999999996,2.525,5.021,7.173
139.899999999996,2.476,5.020,7.171
139.999999999996,2.485,5.018,7.169
140.099999999996,2.485,5.016,7.166
140.199999999996,2.485,5.014,7.163
140.299999999996,2.476,5.012,7.160
0.1,2.495,5.009,7.156
0.2,2.525,5.006,7.152
0.3,2.525,5.004,7.149
0.4,2.525,5.002,7.146
0.5,2.515,5.001,7.144
0.6,2.476,5.000,7.142
0.7,2.485,4.998,7.140
0.8,2.505,4.996,7.137
0.9,2.476,4.995,7.135
1,2.476,4.993,7.132
1.1,2.485,4.990,7.129
1.2,2.535,4.988,7.125
1.3,2.535,4.986,7.122
1.4,2.525,4.984,7.120
1.5,2.515,4.983,7.119
1.6,2.476,4.982,7.118
1.7,2.485,4.981,7.116
1.8,2.495,4.980,7.114
1.9,2.485,4.978,7.112
2,2.476,4.977,7.110
2.1,2.525,4.975,7.107
2.2,2.525,4.973,7.105
2.3,2.535,4.972,7.103
2.4,2.535,4.972,7.102
2.5,2.476,4.972,7.102
2.6,2.485,4.971,7.102
2.7,2.476,4.970,7.101
2.8,2.495,4.969,7.099
2.9,2.476,4.968,7.098
3,2.476,4.967,7.096
3.1,2.525,4.965,7.093
3.2,2.525,4.964,7.091
3.3,2.535,4.963,7.090
3.4,2.525,4.962,7.089
3.5,2.476,4.962,7.089
3.6,2.485,4.962,7.088
3.7,2.476,4.961,7.087
3.8,2.485,4.960,7.086
3.9,2.495,4.959,7.084
4,2.476,4.958,7.082
4.1,2.525,4.956,7.080
4.2,2.535,4.955,7.078
4.3,2.525,4.954,7.077
4.4,2.476,4.954,7.077
4.5,2.476,4.953,7.076
4.6,2.485,4.952,7.074
4.7,2.485,4.951,7.073
4.8,2.485,4.949,7.070
4.9,2.476,4.948,7.068
5,2.535,4.946,7.065
5.1,2.525,4.944,7.063
5.2,2.535,4.943,7.062
5.3,2.515,4.943,7.061
5.4,2.476,4.942,7.060
5.5,2.495,4.942,7.060
5.6,2.485,4.941,7.059
5.7,2.476,4.940,7.057
5.8,2.485,4.939,7.055
5.9,2.495,4.937,7.053
5.99999999999999,2.535,4.936,7.051
6.09999999999999,2.525,4.935,7.050
6.19999999999999,2.525,4.934,7.049
6.29999999999999,2.476,4.934,7.049
6.39999999999999,2.485,4.933,7.048
6.49999999999999,2.485,4.933,7.047
6.59999999999999,2.485,4.932,7.045
6.69999999999999,2.485,4.930,7.043
6.79999999999999,2.515,4.929,7.041
6.89999999999999,2.535,4.928,7.040
6.99999999999999,2.525,4.927,7.039
7.09999999999999,2.525,4.927,7.038
7.19999999999999,2.515,4.927,7.039
7.29999999999999,2.476,4.927,7.039
7.39999999999999,2.495,4.927,7.039
7.49999999999999,2.505,4.927,7.039
7.59999999999999,2.476,4.927,7.039
7.69999999999999,2.485,4.927,7.039
7.79999999999999,2.476,4.926,7.038
7.89999999999999,2.525,4.926,7.036
7.99999999999999,2.535,4.925,7.036
8.09999999999999,2.525,4.925,7.036
8.19999999999999,2.476,4.925,7.036
8.29999999999999,2.485,4.925,7.036
8.39999999999999,2.485,4.925,7.036
8.49999999999999,2.485,4.925,7.035
8.59999999999999,2.485,4.924,7.034
8.69999999999999,2.485,4.923,7.033
8.79999999999998,2.535,4.922,7.031
8.89999999999998,2.525,4.921,7.030
8.99999999999998,2.525,4.921,7.030
9.09999999999998,2.535,4.921,7.031
9.19999999999998,2.476,4.922,7.032
9.29999999999998,2.476,4.923,7.032
9.39999999999998,2.485,4.923,7.032
9.49999999999998,2.535,4.922,7.032
9.59999999999998,2.525,4.923,7.032
9.69999999999998,2.505,4.923,7.033
9.79999999999998,2.476,4.924,7.034
9.89999999999998,2.495,4.924,7.035
9.99999999999998,2.476,4.925,7.035
10.1,2.485,4.925,7.035
10.2,2.476,4.924,7.035
10.3,2.495,4.924,7.034
10.4,2.535,4.923,7.033
10.5,2.535,4.923,7.032
10.6,2.525,4.923,7.033
10.7,2.485,4.924,7.034
10.8,2.476,4.924,7.034
10.9,2.476,4.924,7.035
11,2.485,4.924,7.034
11.1,2.485,4.923,7.033
11.2,2.476,4.923,7.032
11.3,2.485,4.922,7.031
11.4,2.525,4.920,7.029
11.5,2.535,4.919,7.027
11.6,2.515,4.919,7.027
11.7,2.485,4.919,7.027
11.8,2.485,4.918,7.026
11.9,2.505,4.918,7.025
12,2.485,4.917,7.025
12.1,2.476,4.917,7.024
12.2,2.495,4.916,7.022
12.3,2.525,4.914,7.021
12.4,2.525,4.914,7.019
12.5,2.535,4.913,7.019
12.6,2.495,4.914,7.019
12.7,2.476,4.914,7.019
12.8,2.485,4.913,7.019
12.9,2.485,4.913,7.018
13,2.485,4.912,7.017
13.1,2.485,4.911,7.016
13.2,2.525,4.910,7.015
13.3,2.525,4.909,7.013
13.4,2.535,4.909,7.013
13.5,2.525,4.909,7.013
13.6,2.476,4.910,7.014
13.7,2.476,4.910,7.014
13.8,2.485,4.910,7.014
13.9,2.476,4.910,7.014
14,2.495,4.909,7.013
14.1,2.495,4.908,7.011
14.2,2.525,4.907,7.010
14.3,2.535,4.907,7.009
14.4,2.525,4.907,7.009
14.5,2.495,4.907,7.010
14.6,2.476,4.907,7.010
